9149ca20-37ae-47ba-b97e-b7d08e11d29e,2015-01-31-revamped
3bc615e7-7d78-468d-a2c4-8ad7ba5a81ee,2015-02-02-codeship
2c4c8c34-ffcf-41c0-9280-f3f8a18a1f07,2015-03-02-packer
6fa4647a-ad2a-4b7a-8ca0-f410b0a0da13,2015-04-04-no-estimates
8af22ae0-d8b7-4cba-a585-ccdd19d03c42,2015-05-17-akka-honeymoon
938e4c8c-3faa-47fc-866b-552173ea9974,2015-05-24-akka-good-parts
1293493a-e096-4edf-9f77-20b79b8d28c3,2015-05-25-wdp-not-a-framework
595bc265-3e1b-46e5-8232-48ab7697f288,2015-05-28-wdp-view-first
891db0c7-9409-471a-b33b-ffbe7501af91,2015-05-31-wdp-progressive-enhancement
